zip_path,read_status,error,raw_rows,nifty_option_rows,trade_date,min_expiry,max_expiry,min_strike,max_strike,traded_rows
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\01\fo22JAN2016bhav.csv.zip,ok,,34115,2110,2016-01-22,2016-01-28,2020-12-31,2700.0,11400.0,234
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\01\fo25JAN2016bhav.csv.zip,ok,,34163,2110,2016-01-25,2016-01-28,2020-12-31,2700.0,11400.0,248
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\01\fo27JAN2016bhav.csv.zip,ok,,34189,2110,2016-01-27,2016-01-28,2020-12-31,2700.0,11400.0,264
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\01\fo28JAN2016bhav.csv.zip,ok,,34219,2110,2016-01-28,2016-01-28,2020-12-31,2700.0,11400.0,288
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\01\fo29JAN2016bhav.csv.zip,ok,,32573,2078,2016-01-29,2016-02-25,2020-12-31,2700.0,11400.0,217
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\02\fo01FEB2016bhav.csv.zip,ok,,32631,2084,2016-02-01,2016-02-25,2020-12-31,2700.0,11400.0,203
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\02\fo02FEB2016bhav.csv.zip,ok,,32791,2084,2016-02-02,2016-02-25,2020-12-31,2700.0,11400.0,211
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\02\fo03FEB2016bhav.csv.zip,ok,,33135,2084,2016-02-03,2016-02-25,2020-12-31,2700.0,11400.0,219
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\02\fo04FEB2016bhav.csv.zip,ok,,33243,2086,2016-02-04,2016-02-25,2020-12-31,2700.0,11400.0,227
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\02\fo05FEB2016bhav.csv.zip,ok,,33557,2086,2016-02-05,2016-02-25,2020-12-31,2700.0,11400.0,213
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\02\fo08FEB2016bhav.csv.zip,ok,,33753,2086,2016-02-08,2016-02-25,2020-12-31,2700.0,11400.0,217
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\02\fo09FEB2016bhav.csv.zip,ok,,33753,2086,2016-02-09,2016-02-25,2020-12-31,2700.0,11400.0,231
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\02\fo10FEB2016bhav.csv.zip,ok,,33877,2088,2016-02-10,2016-02-25,2020-12-31,2700.0,11400.0,238
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\02\fo11FEB2016bhav.csv.zip,ok,,34161,2108,2016-02-11,2016-02-25,2020-12-31,2700.0,11400.0,250
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\02\fo12FEB2016bhav.csv.zip,ok,,35081,2148,2016-02-12,2016-02-25,2020-12-31,2700.0,11400.0,264
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\02\fo15FEB2016bhav.csv.zip,ok,,35489,2148,2016-02-15,2016-02-25,2020-12-31,2700.0,11400.0,250
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\02\fo16FEB2016bhav.csv.zip,ok,,35507,2148,2016-02-16,2016-02-25,2020-12-31,2700.0,11400.0,241
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\02\fo17FEB2016bhav.csv.zip,ok,,35571,2148,2016-02-17,2016-02-25,2020-12-31,2700.0,11400.0,253
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\02\fo18FEB2016bhav.csv.zip,ok,,35595,2148,2016-02-18,2016-02-25,2020-12-31,2700.0,11400.0,261
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\02\fo19FEB2016bhav.csv.zip,ok,,35615,2148,2016-02-19,2016-02-25,2020-12-31,2700.0,11400.0,261
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\02\fo22FEB2016bhav.csv.zip,ok,,35495,2148,2016-02-22,2016-02-25,2020-12-31,2700.0,11400.0,255
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\02\fo23FEB2016bhav.csv.zip,ok,,35529,2148,2016-02-23,2016-02-25,2020-12-31,2700.0,11400.0,273
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\02\fo24FEB2016bhav.csv.zip,ok,,35603,2148,2016-02-24,2016-02-25,2020-12-31,2700.0,11400.0,285
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\02\fo25FEB2016bhav.csv.zip,ok,,35831,2148,2016-02-25,2016-02-25,2020-12-31,2700.0,11400.0,313
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\02\fo26FEB2016bhav.csv.zip,ok,,34010,2114,2016-02-26,2016-03-31,2020-12-31,2700.0,11400.0,205
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\02\fo29FEB2016bhav.csv.zip,ok,,34130,2118,2016-02-29,2016-03-31,2020-12-31,2700.0,11400.0,223
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\03\fo01MAR2016bhav.csv.zip,ok,,34256,2118,2016-03-01,2016-03-31,2020-12-31,2700.0,11400.0,220
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\03\fo02MAR2016bhav.csv.zip,ok,,34388,2124,2016-03-02,2016-03-31,2020-12-31,2700.0,11400.0,221
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\03\fo03MAR2016bhav.csv.zip,ok,,34486,2130,2016-03-03,2016-03-31,2020-12-31,2700.0,11400.0,251
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\03\fo04MAR2016bhav.csv.zip,ok,,34606,2136,2016-03-04,2016-03-31,2020-12-31,2700.0,11400.0,224
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\03\fo08MAR2016bhav.csv.zip,ok,,34648,2136,2016-03-08,2016-03-31,2020-12-31,2700.0,11400.0,227
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\03\fo09MAR2016bhav.csv.zip,ok,,34750,2136,2016-03-09,2016-03-31,2020-12-31,2700.0,11400.0,221
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\03\fo10MAR2016bhav.csv.zip,ok,,34926,2138,2016-03-10,2016-03-31,2020-12-31,2700.0,11400.0,227
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\03\fo11MAR2016bhav.csv.zip,ok,,34952,2138,2016-03-11,2016-03-31,2020-12-31,2700.0,11400.0,244
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\03\fo14MAR2016bhav.csv.zip,ok,,34976,2138,2016-03-14,2016-03-31,2020-12-31,2700.0,11400.0,235
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\03\fo15MAR2016bhav.csv.zip,ok,,34904,2138,2016-03-15,2016-03-31,2020-12-31,2700.0,11400.0,223
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\03\fo16MAR2016bhav.csv.zip,ok,,34952,2138,2016-03-16,2016-03-31,2020-12-31,2700.0,11400.0,251
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\03\fo17MAR2016bhav.csv.zip,ok,,34964,2138,2016-03-17,2016-03-31,2020-12-31,2700.0,11400.0,237
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\03\fo18MAR2016bhav.csv.zip,ok,,34994,2138,2016-03-18,2016-03-31,2020-12-31,2700.0,11400.0,243
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\03\fo21MAR2016bhav.csv.zip,ok,,34948,2142,2016-03-21,2016-03-31,2020-12-31,2700.0,11400.0,251
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\03\fo22MAR2016bhav.csv.zip,ok,,35060,2150,2016-03-22,2016-03-31,2020-12-31,2700.0,11400.0,263
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\03\fo23MAR2016bhav.csv.zip,ok,,35200,2150,2016-03-23,2016-03-31,2020-12-31,2700.0,11400.0,248
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\03\fo28MAR2016bhav.csv.zip,ok,,35282,2150,2016-03-28,2016-03-31,2020-12-31,2700.0,11400.0,267
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\03\fo29MAR2016bhav.csv.zip,ok,,35366,2150,2016-03-29,2016-03-31,2020-12-31,2700.0,11400.0,275
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\03\fo30MAR2016bhav.csv.zip,ok,,35472,2150,2016-03-30,2016-03-31,2020-12-31,2700.0,11400.0,289
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\03\fo31MAR2016bhav.csv.zip,ok,,35640,2154,2016-03-31,2016-03-31,2020-12-31,2700.0,11400.0,299
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\04\fo01APR2016bhav.csv.zip,ok,,30022,2110,2016-04-01,2016-04-28,2020-12-31,2700.0,11400.0,178
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\04\fo04APR2016bhav.csv.zip,ok,,32888,2110,2016-04-04,2016-04-28,2020-12-31,2700.0,11400.0,189
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\04\fo05APR2016bhav.csv.zip,ok,,32956,2112,2016-04-05,2016-04-28,2020-12-31,2700.0,11400.0,208
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\04\fo06APR2016bhav.csv.zip,ok,,33026,2116,2016-04-06,2016-04-28,2020-12-31,2700.0,11400.0,203
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\04\fo07APR2016bhav.csv.zip,ok,,33184,2116,2016-04-07,2016-04-28,2020-12-31,2700.0,11400.0,205
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\04\fo08APR2016bhav.csv.zip,ok,,33224,2120,2016-04-08,2016-04-28,2020-12-31,2700.0,11400.0,196
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\04\fo11APR2016bhav.csv.zip,ok,,33336,2120,2016-04-11,2016-04-28,2020-12-31,2700.0,11400.0,221
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\04\fo12APR2016bhav.csv.zip,ok,,33424,2120,2016-04-12,2016-04-28,2020-12-31,2700.0,11400.0,201
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\04\fo13APR2016bhav.csv.zip,ok,,33563,2120,2016-04-13,2016-04-28,2020-12-31,2700.0,11400.0,211
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\04\fo18APR2016bhav.csv.zip,ok,,33544,2132,2016-04-18,2016-04-28,2020-12-31,2700.0,11400.0,208
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\04\fo20APR2016bhav.csv.zip,ok,,33764,2136,2016-04-20,2016-04-28,2020-12-31,2700.0,11400.0,217
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\04\fo21APR2016bhav.csv.zip,ok,,33986,2136,2016-04-21,2016-04-28,2020-12-31,2700.0,11400.0,214
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\04\fo22APR2016bhav.csv.zip,ok,,34026,2136,2016-04-22,2016-04-28,2020-12-31,2700.0,11400.0,222
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\04\fo25APR2016bhav.csv.zip,ok,,34048,2136,2016-04-25,2016-04-28,2020-12-31,2700.0,11400.0,238
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\04\fo26APR2016bhav.csv.zip,ok,,34070,2136,2016-04-26,2016-04-28,2020-12-31,2700.0,11400.0,245
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\04\fo27APR2016bhav.csv.zip,ok,,34146,2144,2016-04-27,2016-04-28,2020-12-31,2700.0,11400.0,235
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\04\fo28APR2016bhav.csv.zip,ok,,34250,2148,2016-04-28,2016-04-28,2020-12-31,2700.0,11400.0,261
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\04\fo29APR2016bhav.csv.zip,ok,,31282,2106,2016-04-29,2016-05-26,2020-12-31,2700.0,11400.0,206
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\05\fo02MAY2016bhav.csv.zip,ok,,31382,2106,2016-05-02,2016-05-26,2020-12-31,2700.0,11400.0,199
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\05\fo03MAY2016bhav.csv.zip,ok,,31482,2108,2016-05-03,2016-05-26,2020-12-31,2700.0,11400.0,217
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\05\fo04MAY2016bhav.csv.zip,ok,,31534,2110,2016-05-04,2016-05-26,2020-12-31,2700.0,11400.0,191
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\05\fo05MAY2016bhav.csv.zip,ok,,31564,2112,2016-05-05,2016-05-26,2020-12-31,2700.0,11400.0,190
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\05\fo06MAY2016bhav.csv.zip,ok,,31584,2112,2016-05-06,2016-05-26,2020-12-31,2700.0,11400.0,198
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\05\fo09MAY2016bhav.csv.zip,ok,,31612,2112,2016-05-09,2016-05-26,2020-12-31,2700.0,11400.0,200
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\05\fo10MAY2016bhav.csv.zip,ok,,31646,2112,2016-05-10,2016-05-26,2020-12-31,2700.0,11400.0,189
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\05\fo11MAY2016bhav.csv.zip,ok,,31694,2114,2016-05-11,2016-05-26,2020-12-31,2700.0,11400.0,192
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\05\fo12MAY2016bhav.csv.zip,ok,,31804,2114,2016-05-12,2016-05-26,2020-12-31,2700.0,11400.0,201
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\05\fo13MAY2016bhav.csv.zip,ok,,31894,2114,2016-05-13,2016-05-26,2020-12-31,2700.0,11400.0,213
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\05\fo16MAY2016bhav.csv.zip,ok,,31942,2114,2016-05-16,2016-05-26,2020-12-31,2700.0,11400.0,202
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\05\fo17MAY2016bhav.csv.zip,ok,,32046,2114,2016-05-17,2016-05-26,2020-12-31,2700.0,11400.0,220
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\05\fo18MAY2016bhav.csv.zip,ok,,32158,2114,2016-05-18,2016-05-26,2020-12-31,2700.0,11400.0,237
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\05\fo19MAY2016bhav.csv.zip,ok,,32202,2114,2016-05-19,2016-05-26,2020-12-31,2700.0,11400.0,212
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\05\fo20MAY2016bhav.csv.zip,ok,,32303,2114,2016-05-20,2016-05-26,2020-12-31,2700.0,11400.0,219
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\05\fo23MAY2016bhav.csv.zip,ok,,32250,2114,2016-05-23,2016-05-26,2020-12-31,2700.0,11400.0,232
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\05\fo24MAY2016bhav.csv.zip,ok,,32284,2114,2016-05-24,2016-05-26,2020-12-31,2700.0,11400.0,237
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\05\fo25MAY2016bhav.csv.zip,ok,,32394,2114,2016-05-25,2016-05-26,2020-12-31,2700.0,11400.0,251
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\05\fo26MAY2016bhav.csv.zip,ok,,32564,2116,2016-05-26,2016-05-26,2020-12-31,2700.0,11400.0,273
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\05\fo27MAY2016bhav.csv.zip,ok,,30399,2084,2016-05-27,2016-06-30,2020-12-31,2700.0,11400.0,194
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\05\fo30MAY2016bhav.csv.zip,ok,,30619,2098,2016-05-30,2016-06-30,2020-12-31,2700.0,11400.0,181
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\05\fo31MAY2016bhav.csv.zip,ok,,30823,2102,2016-05-31,2016-06-30,2020-12-31,2700.0,11400.0,202
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\06\fo01JUN2016bhav.csv.zip,ok,,30947,2102,2016-06-01,2016-06-30,2020-12-31,2700.0,11400.0,185
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\06\fo02JUN2016bhav.csv.zip,ok,,31035,2102,2016-06-02,2016-06-30,2020-12-31,2700.0,11400.0,196
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\06\fo03JUN2016bhav.csv.zip,ok,,31121,2102,2016-06-03,2016-06-30,2020-12-31,2700.0,11400.0,190
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\06\fo06JUN2016bhav.csv.zip,ok,,31213,2102,2016-06-06,2016-06-30,2020-12-31,2700.0,11400.0,195
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\06\fo07JUN2016bhav.csv.zip,ok,,31271,2102,2016-06-07,2016-06-30,2020-12-31,2700.0,11400.0,202
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\06\fo08JUN2016bhav.csv.zip,ok,,31359,2112,2016-06-08,2016-06-30,2020-12-31,2700.0,11400.0,193
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\06\fo09JUN2016bhav.csv.zip,ok,,31419,2112,2016-06-09,2016-06-30,2020-12-31,2700.0,11400.0,203
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\06\fo10JUN2016bhav.csv.zip,ok,,31437,2112,2016-06-10,2016-06-30,2020-12-31,2700.0,11400.0,216
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\06\fo13JUN2016bhav.csv.zip,ok,,31479,2112,2016-06-13,2016-06-30,2020-12-31,2700.0,11400.0,203
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\06\fo14JUN2016bhav.csv.zip,ok,,31501,2112,2016-06-14,2016-06-30,2020-12-31,2700.0,11400.0,195
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\06\fo15JUN2016bhav.csv.zip,ok,,31523,2112,2016-06-15,2016-06-30,2020-12-31,2700.0,11400.0,216
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\06\fo16JUN2016bhav.csv.zip,ok,,31599,2112,2016-06-16,2016-06-30,2020-12-31,2700.0,11400.0,225
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\06\fo17JUN2016bhav.csv.zip,ok,,31650,2112,2016-06-17,2016-06-30,2020-12-31,2700.0,11400.0,207
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\06\fo20JUN2016bhav.csv.zip,ok,,31499,2112,2016-06-20,2016-06-30,2020-12-31,2700.0,11400.0,211
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\06\fo21JUN2016bhav.csv.zip,ok,,31541,2112,2016-06-21,2016-06-30,2020-12-31,2700.0,11400.0,203
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\06\fo22JUN2016bhav.csv.zip,ok,,31581,2112,2016-06-22,2016-06-30,2020-12-31,2700.0,11400.0,239
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\06\fo23JUN2016bhav.csv.zip,ok,,31595,2112,2016-06-23,2016-06-30,2020-12-31,2700.0,11400.0,259
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\06\fo24JUN2016bhav.csv.zip,ok,,31665,2112,2016-06-24,2016-06-30,2020-12-31,2700.0,11400.0,240
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\06\fo27JUN2016bhav.csv.zip,ok,,31721,2112,2016-06-27,2016-06-30,2020-12-31,2700.0,11400.0,250
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\06\fo28JUN2016bhav.csv.zip,ok,,31837,2112,2016-06-28,2016-06-30,2020-12-31,2700.0,11400.0,258
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\06\fo29JUN2016bhav.csv.zip,ok,,31943,2112,2016-06-29,2016-06-30,2020-12-31,2700.0,11400.0,263
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\06\fo30JUN2016bhav.csv.zip,ok,,32063,2112,2016-06-30,2016-06-30,2020-12-31,2700.0,11400.0,285
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\07\fo01JUL2016bhav.csv.zip,ok,,33230,2022,2016-07-01,2016-07-28,2021-06-24,2800.0,11400.0,183
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\07\fo04JUL2016bhav.csv.zip,ok,,33612,2028,2016-07-04,2016-07-28,2021-06-24,2800.0,11400.0,191
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\07\fo05JUL2016bhav.csv.zip,ok,,34038,2034,2016-07-05,2016-07-28,2021-06-24,2800.0,11400.0,180
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\07\fo07JUL2016bhav.csv.zip,ok,,34110,2034,2016-07-07,2016-07-28,2021-06-24,2800.0,11400.0,179
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\07\fo08JUL2016bhav.csv.zip,ok,,34216,2034,2016-07-08,2016-07-28,2021-06-24,2800.0,11400.0,185
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\07\fo11JUL2016bhav.csv.zip,ok,,34310,2034,2016-07-11,2016-07-28,2021-06-24,2800.0,11400.0,192
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\07\fo12JUL2016bhav.csv.zip,ok,,34722,2050,2016-07-12,2016-07-28,2021-06-24,2800.0,11400.0,191
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\07\fo13JUL2016bhav.csv.zip,ok,,34980,2054,2016-07-13,2016-07-28,2021-06-24,2800.0,11400.0,187
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\07\fo14JUL2016bhav.csv.zip,ok,,35074,2054,2016-07-14,2016-07-28,2021-06-24,2800.0,11400.0,205
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\07\fo15JUL2016bhav.csv.zip,ok,,35303,2066,2016-07-15,2016-07-28,2021-06-24,2800.0,11400.0,213
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\07\fo18JUL2016bhav.csv.zip,ok,,35438,2066,2016-07-18,2016-07-28,2021-06-24,2800.0,11400.0,216
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\07\fo19JUL2016bhav.csv.zip,ok,,35548,2066,2016-07-19,2016-07-28,2021-06-24,2800.0,11400.0,208
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\07\fo20JUL2016bhav.csv.zip,ok,,35662,2066,2016-07-20,2016-07-28,2021-06-24,2800.0,11400.0,219
C:\Ramgo\Business\Trading\India2026\Gitrade1\ctrade1\data\nse_fno_bhavcopy\2016\07\fo21JUL2016bhav.csv.zip,ok,,35818,2066,2016-07-21,2016-07-28,2021-06-24,2800.0,11400.0,217
